2019 07 13 03:21:08:225 [main ] INFO  - Country [code=IRN  , name=Iran                                    , lanuages=Asia                                                                                       cities=67702000] 
2019 07 13 03:21:08:230 [main ] INFO  - Country [code=IRQ  , name=Iraq                                    , lanuages=Asia                                                                                       cities=23115000] 
2019 07 13 03:21:08:234 [main ] INFO  - Country [code=ISL  , name=Iceland                                 , lanuages=Europe                                                                                     cities=279000] 
2019 07 13 03:21:08:239 [main ] INFO  - Country [code=ISR  , name=Israel                                  , lanuages=Asia                                                                                       cities=6217000] 
2019 07 13 03:21:08:248 [main ] INFO  - Country [code=ITA  , name=Italy                                   , lanuages=Europe                                                                                     cities=57680000] 
2019 07 13 03:21:08:253 [main ] INFO  - Country [code=JAM  , name=Jamaica                                 , lanuages=North America                                                                              cities=2583000] 
2019 07 13 03:21:08:259 [main ] INFO  - Country [code=JOR  , name=Jordan                                  , lanuages=Asia                                                                                       cities=5083000] 
2019 07 13 03:21:08:279 [main ] INFO  - Country [code=JPN  , name=Japan                                   , lanuages=Asia                                                                                       cities=126714000] 
2019 07 13 03:21:08:284 [main ] INFO  - Country [code=KAZ  , name=Kazakstan                               , lanuages=Asia                                                                                       cities=16223000] 
2019 07 13 03:21:08:293 [main ] INFO  - Country [code=KEN  , name=Kenya                                   , lanuages=Africa                                                                                     cities=30080000] 
2019 07 13 03:21:08:298 [main ] INFO  - Country [code=KGZ  , name=Kyrgyzstan                              , lanuages=Asia                                                                                       cities=4699000] 
2019 07 13 03:21:08:302 [main ] INFO  - Country [code=KHM  , name=Cambodia                                , lanuages=Asia                                                                                       cities=11168000] 
2019 07 13 03:21:08:309 [main ] INFO  - Country [code=KIR  , name=Kiribati                                , lanuages=Oceania                                                                                    cities=83000] 
2019 07 13 03:21:08:314 [main ] INFO  - Country [code=KNA  , name=Saint Kitts and Nevis                   , lanuages=North America                                                                              cities=38000] 
2019 07 13 03:21:08:326 [main ] INFO  - Country [code=KOR  , name=South Korea                             , lanuages=Asia                                                                                       cities=46844000] 
2019 07 13 03:21:08:330 [main ] INFO  - Country [code=KWT  , name=Kuwait                                  , lanuages=Asia                                                                                       cities=1972000] 
